"Quarto de banho de empregada ficam fora do apto com acesso pelo hall de escada.""",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,900000,1245,411,Mensalmente,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casa Mineira,277203,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Equador,244,30330390,6,601,3,0,2,80,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,595000,650,336,Mensalmente,,,,,,893584779,,,ok-img (2022-03-10 19:16:21),,,
Casa Mineira,245760,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Vitório Marcola,394,30310360,1,102,4,1,3,265,,Não,2,"APTO DIFERENCIADO: É UM DUPLEX COM AREA PRIVATIVA. OU SEJA, NO PRIMEIRO NÍVEL TEM A PARTE SOCIAL, COZINHA, AREA DE SERVIÇO E ENORME AREA PRIVATIVA COM ESPAÇO GOURMET. NO SEGUNDO NÍVEL ESTÁ A PARTE INTIMA, COM ESCRITÓRIO E OS QUARTOS.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,920000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,246191,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Alfenas,340,30310230,4,401,4,1,2,150,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,670000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,269049,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Guilherme de Almeida,99,30350230,3,402,3,1,2,98,,Não,2,"Apartamento 100% reformado inclusive hidráulica e elétrica. 1 sala PARA DOIS AMBIENTES,SENDO COPA E SALA reformado, INCLUSIVE TODA PARTE ELÉTRICA E HIDRÁULICA, 3 quartos sendo 1 suite, BANHEIRO SOCIAL, armários nos quartos, banheiro de empregada, quarto de empregada, área de serviço independente, 2 vagas de garagem. Infraestrutura: interfone, portão eletrônico, CÂMERAS DE SEGURANÇA, gás canalizado (Gasmig)",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,530000,380,119,Mensalmente,,,,,,E,,,,,,
Casa Mineira,233422,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Teixeira de Freitas,644,30350180,1,104,3,1,2,120,,Não,1,Sem lances de escada,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,550000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,425740,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Grão Mogol,627,30310010,,,3,0,2,192,,Não,5,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1600000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,99906,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Arquiteto Raffaello Berti,149,30210120,,,5,5,7,380,,Não,6,". Casa: Área construída 380M , área descoberta 100M  / Linda vista p/ a cidade e p/ serra do curral. 1  Andar: 3 salas, varanda, lareira, 2 banhos sendo 1 social e 1 suíte ambos c/ box blindex, lavabo, cozinha em granito, despensa, dece, lavanderia, área de serviço / Cozinha e área de serviço reformados, piso e bancadas em granito c/ armários novos. 2  Andar: Escada em madeira, sala, varanda, 5 quartos, 5 suítes  c/ box blindex, hidro e closet na suíte / Todos os banhos reformados, blindex, granito, varandão de frente p/ todos os quartos. Garagem: 6 vagas sendo 4 cobertas, 2 descobertas, 4 separadas, 2 em linha.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2695000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,400669,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Chicago,117,30315520,13,1302,3,1,2,80,,Não,1,Imóvel foi reformado há uns 12 anos. Retiraram o quarto de empregada e aumentaram a cozinha.,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,,,Mensalmente,,,,,,893584795,,,ok-img (2022-03-10 19:17:41),,,
Casa Mineira,113977,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA SAO JOAO EVANGELISTA,243,30330152,5,502,3,1,2,106,,Não,2,* Fundos * Closet * Varanda / Sacada * Claro / Arejado. Garagem: 2 vagas cobertas e livres.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,800000,0,0,Mensalmente,,,,,,893584813,,,erro-img_pequena,,,
Casa Mineira,425275,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Deputado Álvaro Sales,380,30350250,3,302,3,1,2,95,,Não,1,Cozinha reformada. Tirou o quarto do DCE ampliando a ozinha,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,360000,400,,Mensalmente,,,,,,893584824,,,erro-sem_imgs,,,
Casa Mineira,263585,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Américo Diamantino,70,30310330,6,601,4,2,4,223,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1800000,2500,800,Mensalmente,,,,,,893584833,,,ok-img (2022-03-10 19:19:26),,,
Casa Mineira,396900,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Joaquim Murtinho,118,30350050,5,502,5,2,3,250,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1300000,2700,,Mensalmente,,,,,,893584844,,,ok-img (2022-03-10 19:21:18),,,
Casa Mineira,107732,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA MUZAMBINHO,284,30310280,6,602,4,2,4,150,,Não,4,* Fundos * Varanda / Sacada * Área de Servico * Box Despejo * Banho Empregada * Quarto Empregada * Vista Panorâmica * Decorado. Garagem: 4 vagas cobertas e livres.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1400000,,,Mensalmente,,,,,,893584851,,,erro-img_pequena,,,
Casa Mineira,239311,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Sagitário,55,30360230,,,5,3,5,336,,Não,3,"Casa com ótima estrutura de construção, em 03 níveis: 1º - Garagem para 03 veículos, DCE, Lavanderia / 2º - Ampla Sala com adega, banho social e suíte para hóspedes / 3º Varanda frontal, Salão para 03 ambientes, 04 quartos (sendo 02 suítes), jardim de inverno, cozinha, sala de jantar, escritório e área externa com árvores frutíferas. Casa em bom estado de conservação com idade aparente de 30 anos.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1600000,,296,Mensalmente,,,,,,E,,,,,,
Casa Mineira,320524,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Alameda do Ingá,585,34006069,22,2204,3,1,4,250,,Não,4,Uniu 2 quartos e transformou o 3º quarto em suite,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2300000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,,,,
Casa Mineira,416517,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Patagônia,274,30320080,6,601,4,1,3,138,,Não,2,Abriu um quarto ampliando a sala.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,950000,1200,420,Mensalmente,,,,,,893587530,,2022-03-11 17:33,erro-sem_imgs,,,
Casa Mineira,343926,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua São Domingos do Prata,59,30330014,2,202,3,0,2,105,,Não,1,"Excelente localização, pertinho do Shopping Pátio Savassi. Apto no segundo andar com apenas um lance de escada. Possui 2 banheiros sociais, pode ser facilmente transformado em suíte. Possui 1 vaga presa, coberta, sob pilotis, não demarcada, mas posicionada há anos por uso e costume.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,465,170,Mensalmente,,,,,,893587535,,2022-03-11 17:35,ok-img (2022-03-12 09:59:36),,,
Casa Mineira,335116,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Passa Tempo,506,30310760,1,2,5,0,2,220,,Não,0,"Imóvel possui uma edicula nos fundos com: 2 qtos, sala, 01 banheiro.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,860000,250,207,Mensalmente,,,,,,893587538,,2022-03-11 17:36,erro-pag_fotos,,,
Casa Mineira,330338,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Venezuela,341,30315250,2,202  Bloco B,3,1,2,95,,Não,1,"Sala ampla em L para dois ambientes. Quartos amplos, apto está original. 1 Vaga descoberta, sistema de estacionamento, pode ser livre ou presa. (Sempre foi livre mas é possível ser presa)",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,390000,328,,Mensalmente,,,,,,893587545,,2022-03-11 17:37,ok-img (2022-03-12 10:03:18),,,
Casa Mineira,374596,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Congonhas,439,30330100,1,101,2,2,3,134,,Não,2,"Área Privativa com 2 terraços (nas 2 laterais) de 32 M2 cada com grande potencial construtivo Cozinha Americana integrada com sala e Ilha com cooktop, bancada de granito  Apto com preparação para Ar Condicionado.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,350,90,Mensalmente,,,,,,893587551,Barra de pesquisa não encontrada,2022-03-11 17:39,erro-pag_fotos,,,
Casa Mineira,323352,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Denver,109,30360630,,Casa,5,3,7,370,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1500000,,,Mensalmente,,,,,,893587557,,2022-03-11 17:40,ok-img (2022-03-12 10:07:46),,,
Casa Mineira,101251,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA PROFESSOR ANIBAL MATTOS,290,30350220,1,104,2,0,2,75,,Não,1,"* Fundos * Claro / Arejado * Área de Servico * Banho Empregada * Quarto Empregada * Vista Panorâmica * Reformado. Prédio: Ótima localização. Apto: Tirou o quarto da empregada, aumentando a cozinha, dce só banho. Garagem: 1 vaga coberta presa.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,350000,,,Mensalmente,,,,,,893587563,,2022-03-11 17:41,ok-img (2022-03-12 10:09:20),,,
Casa Mineira,377092,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Engenheiro Amaro Lanari,90,30310580,4,401,4,1,2,140,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,870000,800,250,Mensalmente,,,,,,893587569,,2022-03-11 17:42,ok-img (2022-03-12 10:10:42),,,
Casa Mineira,393099,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Grão Mogol,110,30310010,1,103,3,1,2,100,,Não,2,"VARANDA INTEGRADA À SALA Valor do condomínio é aproximadamente R$1.300,00, onde está incluso água, gás e valor de reserva.",DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,1300,283,Mensalmente,,,,,,893587575,,2022-03-11 17:44,ok-img (2022-03-12 10:13:04),,,
Casa Mineira,234788,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Carlos Gomes,69,30350130,3,301,3,1,2,135,,Não,2,"APARTAMENTO MUITO ESPAÇOSO, EXCELENTE ACABAMENTO.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,885000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,403173,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua São Romão,467,30330120,,,3,1,2,250,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1500000,,,Mensalmente,,,,,,893587581,,2022-03-11 17:47,erro-sem_imgs,,,
Casa Mineira,403187,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Carangola,593,30330240,6,604,1,1,2,43,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,415000,450,90,Mensalmente,,,,,,893587586,,2022-03-11 17:48,erro-sem_imgs,,,
Casa Mineira,403114,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua do Vale,424,34006042,23,2303,2,0,2,140,,Não,3,,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1350000,1450,190,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,,,,
Casa Mineira,410603,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Assunção,285,30320020,4,402,4,1,2,126,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,960000,850,,Mensalmente,,,,,,893587604,,2022-03-11 17:51,erro-sem_imgs,,,
Casa Mineira,397344,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Grão Mogol,264,30315600,8,803,3,1,2,73,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,650000,850,240,Mensalmente,,,,,,893587611,,2022-03-11 17:52,ok-img (2022-03-12 10:15:35),,,
Casa Mineira,374605,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua da Mata,86,34006086,13,1301,3,1,2,90,,Não,2,"Varanda Gourmet com adega, churrasqueira e lareira",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1350000,860,60,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,,,,
Casa Mineira,420033,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Patagônia,515,30320135,4,402,3,1,2,85,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,897,224,Mensalmente,,,,,,893587618,,2022-03-11 17:53,erro-sem_imgs,,,
Casa Mineira,318494,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Teixeira de Freitas,490,30350180,10,1001,2,1,2,75,,Não,2,reformado,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,570000,1100,,Mensalmente,,,,,,893587622,,2022-03-11 17:55,erro-pag_fotos,,,
Casa Mineira,331745,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Teixeira de Freitas,490,30350180,4,403,2,1,2,75,,Não,1,"Apartamento reformado, vista definitiva",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,520000,1100,,Mensalmente,,,,,,893587627,,2022-03-11 17:56,ok-img (2022-03-12 10:19:54),,,
Casa Mineira,393977,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Kepler,122,30360240,,,6,6,9,538,,Não,5,"Casa muito bem construída e muito bem equipada, são 3 cozinhas sendo uma no segundo andar e um espaço gourmet anexo à piscina, além da cozinha principal; Aquecimento solar inclusive da piscina, com suporte selecionável a gás ou elétrico; Sistema de segurança remoto com câmeras de segurança por IP, sensores de presença e de abertura dos portões e senha de acesso; 4 varandas, sendo duas na suíte máster; Suíte máster que conta com closet enorme, escritório e sala de TV exclusivos. Sistema de som e iluminação nas salas principais; Piscina equipada com hidromassagem, cascata e cromoterapia a LED; Tudo construído e mantido com muito esmero, realmente um imóvel de impressionar.  ESTE IMÓVEL PERMITE ALVARÁ COMERCIAL TAMBÉM",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3800000,,570,Mensalmente,,,,,,E,,,,,,
Casa Mineira,413829,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Sobral,75,30360410,,,4,2,5,437,,Não,4,Casa com Habite-se,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1450000,,548,Mensalmente,,,,,,893588132,,2022-03-12 10:27,erro-sem_imgs,,,
Casa Mineira,268494,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Monte Azul,255,30315240,,Casa,4,2,7,595,,Não,6,"AQUECIMENTO SOLAR NA CASA E PISCINA, PROJETO DE ILUMINAÇÃO DA ILUMINAR, MÁRMORES CHAMPAGNE VEIADO E ESTREMOZ NOS BANHEIROS, LADRILHOS E BRICKS DA TERRATILE, PROJETO PAISAGÍSTICO DO ARQUITETO  DROYSEN TOMICK, ESTRUTURA PARA HIDROMASSAGEM PRONTA EMBUTIDA NO DECK.
 ALTO PADRÃO DE CONSTRUÇÃO, CASA COM ACABAMENTO IMPECÁVEL.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3650000,,1185,Mensalmente,,,,,,E,,,,,,
Casa Mineira,370193,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Doutor Astolpho Vieira de Rezende,32,30315510,6,602,4,2,4,170,,Não,3,"Descrição do Imóvel: Apartamento com área total de 170m², acabamento de luxo com piso em granito, sala para 3 ambientes, varanda social com vista panorâmica, lavabo, banheiro social, 2 suítes, banheira de hidromassagem, closet e varanda na suíte master, quartos com armários de alto padrão e piso em tábua corrida, cozinha com armários, área de serviço ensolarada, quarto e banheiro de serviço, 3 vagas de garagem, box para despejo. Diferenciais do imóvel: Duas Varandas - Vista Panorâmica - Piso em Granito e em Tábua Corrida – Banho Empregada – Quarto Empregada – Hidromassagem – Box Blindex – Lavabo",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1750000,1960,700,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,,,
Casa Mineira,342359,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Bambuí,1165,30310320,8,801,4,1,2,240,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1350000,650,254,Mensalmente,,,,,,893590601,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 18:19,,,,
Casa Mineira,335800,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua da Mata,80,34006086,27,2701 A,4,4,5,252,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2900000,,161,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de venda.,,,,,
Casa Mineira,377029,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Tito Botelho Martins,95,30360080,4,401,3,1,2,124,,Não,1,"Possui um quarto que foi feito de escritório, sendo assim apartamento tem 4 quartos hoje. Vaga com sistema de rodizio anual.",DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,680000,,215,Mensalmente,,,,,,893588142,,2022-03-12 10:33,ok-img (2022-03-12 12:20:48),,,
Casa Mineira,374724,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Guilherme de Almeida,435,30350230,2,204,3,1,2,110,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,550,164,Mensalmente,,,,,,893588144,,2022-03-12 10:34,ok-img (2022-03-12 12:21:37),,,
Casa Mineira,419024,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Engenheiro Amaro Lanari,66,30310580,15,1500,4,2,4,214,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2800000,,,Mensalmente,,,,,,893588146,,2022-03-12 10:35,erro-sem_imgs,,,
Casa Mineira,400541,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Pium-I,1370,30310080,3,302,3,1,2,100,,Não,1,Cozinha reformada e piso dos quartos.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,460000,440,141,Mensalmente,,,,,,893588150,,2022-03-12 10:36,ok-img (2022-03-12 12:24:24),,,
Casa Mineira,325570,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Luiza Carvalho Torres,45,30350280,3,302,3,1,2,102,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,330000,,,Mensalmente,,,,,,893588154,,2022-03-12 10:37,ok-img (2022-03-12 12:27:47),,,
Casa Mineira,348421,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Caratinga,451,30310510,18,1802,4,1,2,153,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1790000,2000,712,Mensalmente,,,,,,893590611,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 18:21,,,,
Casa Mineira,269935,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Santo Antônio do Monte,375,30330220,2,202,2,1,1,65,,Não,2,"Apartamento original, porém muito conservado. Sala ampla para 2 ou 3 ambientes. São duas vagas de garagem livres no sub-solo, o acesso a elas é por meio de elevador de carro.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,485000,300,,Mensalmente,,,,,,893588161,,2022-03-12 10:40,ok-img (2022-03-12 12:29:36),,,
